pair_idx	answer_text	answer_text_idx	question_text	question_text_idx	asker	answerer	asked_tbl	date	govt	is_pmq	is_topical	len_followups	official_name	major_name	minor_name	num_interjections	party_asker	is_incumbent_asker	is_oppn_asker	party_answerer	is_incumbent_answerer	is_oppn_answerer
2013-04-25.2.1	I am grateful to my hon Friend for that request. He will know that we have already committed £3 million for improvements at the A414 Clock Tower junction in his constituency in the last round of local pinch-point funding. I will, of course, be happy to accept an invitation to meet him and his colleagues about the junction on the M11.	2013-04-25b.992.3	My hon Friend will be aware that Essex council has made it a top priority to press for an extra M11 junction, 7A, into Harlow. Will my hon Friend meet me, Essex council and relevant authorities in order that we can make the case for this important junction?	2013-04-25b.992.2	person/24784	person/11927	False	2013-04-25	cameron	False	False	0	Transport	Transport	Road Congestion (South Essex)	0	conservative	True	False	conservative	True	False
2013-04-25.3.0	"I would gently point out that before local authorities start suggesting that the problem is due to cuts in the maintenance budget, they should
recognise the more than £3 billion that this Government are giving to maintenance over the life of this Government, the £200 million given in March 2011 for severe weather, and the extra money given at the last autumn statement. The potholes review has published a number of conditions that local councils ought to meet to ensure that they do indeed follow the “stitch in time saves nine” adage from the hon Gentleman, rather than just putting a band aid solution in place."	2013-04-25b.992.8	Across the whole United Kingdom, potholes are appearing in all our roads because of the cuts taking place. I remember my grandmother telling me, “A stitch in time saves nine.” It is for the Government to start believing that that is a good way forward for the maintenance of our roads. It is costing local government more money in compensation for cars in accidents as a result of potholes than it would for them to repair the roads.	2013-04-25b.992.7	person/10173	person/11927	True	2013-04-25	cameron	False	False	0	Transport	Transport	Road Maintenance	0	labour	False	True	conservative	True	False
2013-04-25.3.1	I would like to be able to control the weather, but of course I cannot. It is right that the Government recognise that the pothole damage has undoubtedly been caused by the weather. That is why the Chancellor announced additional funding in the autumn statement.	2013-04-25b.993.1	In Chester, potholes have been caused by the bad weather—the freezing rain and snow we have had over the past winter, which has been a bad one. What additional help can the Minister offer my local authority to help put right the damage caused by the weather?	2013-04-25b.993.0	person/24750	person/11927	False	2013-04-25	cameron	False	False	0	Transport	Transport	Road Maintenance	0	conservative	True	False	conservative	True	False
2013-04-25.3.2	I am not sure where the confused briefing came from, but I assume that it must be the Welsh Government, because funding for the M4 around Newport is, as the hon Lady knows, a matter for them.	2013-04-25b.993.3	Will the Minister please clarify the rather confused briefing put out a few weeks ago on funding to help ease congestion on the M4 around Newport? We have had another incident this week, so it would be really useful to know what progress is being made.	2013-04-25b.993.2	person/11732	person/11927	False	2013-04-25	cameron	False	False	0	Transport	Transport	Road Maintenance	0	labour	False	True	conservative	True	False
2013-04-25.3.3	I announced earlier the huge amount of money the Government are committing to highways maintenance. We have continual discussions with the Treasury on the money needed for that, and I am delighted that this Government’s settlement for highways maintenance has been better than that achieved by the previous Government. We remain committed to ensuring that potholes are repaired, and I remind local authorities of their obligations.	2013-04-25b.993.5	One of the lead stories on the BBC’s “Breakfast” this morning was about potholes. The National Audit Office calculates that it would be cheaper to repair our roads than to deal with the damage and injuries caused by potholes. Regardless of whether they are the result of the weather or the cuts, has the Minister had discussions with Treasury colleagues on trying to get additional funding to use those infrastructure projects to get the UK economy moving?	2013-04-25b.993.4	person/10199	person/11927	False	2013-04-25	cameron	False	False	0	Transport	Transport	Road Maintenance	0	labour	False	True	conservative	True	False
2013-04-25.4.0	I thank the hon Gentleman for raising a valid and interesting point. He is absolutely right that that will have to be looked at. Fortunately, we have time on our side. I can assure him that between now and when High Speed 2 begins operating on phase 2 in 2032-33, this will be looked into fully in order to avoid the very problems he identifies.	2013-04-25b.994.1	I welcome the Government’s decision that classic compatible trains will run on the high-speed line to Leeds and then continue up the east coast main line, but the east coast train operator might well see that as unwelcome competition. Therefore, the terms of a franchise for the new east coast train operator, whoever gets it, must include a provision that allows it to profit from getting the high-speed trains running over the east coat tracks as soon as possible.	2013-04-25b.994.0	person/10029	person/10079	True	2013-04-25	cameron	False	False	0	Transport	Transport	High Speed 2	0	labour	False	True	conservative	True	False
2013-04-25.4.1	I seek to give my hon Friend a partial reassurance, because I cannot prejudge at this stage in proceedings what might be in any franchise document, but I can say that there will be full consultations with relevant stakeholders and others before the document is finally put together so that all the issues, desires and wish lists can be fully considered.	2013-04-25b.994.3	As well as connections to York and the north-east in the new franchise, it is equally important that areas such as Grimsby and Cleethorpes are served in order to aid economic regeneration. Can the Minister assure me that he will give serious consideration to a direct service to that area in the new franchise?	2013-04-25b.994.2	person/24814	person/10079	False	2013-04-25	cameron	False	False	0	Transport	Transport	High Speed 2	0	conservative	True	False	conservative	True	False
2013-04-25.4.2	As the hon Gentleman will know, my right hon Friend the Secretary of State said last October that the Government are investigating whether there should be a phase 3 for High Speed 2, from Leeds and Manchester to Glasgow and Edinburgh. We look forward to the hon Gentleman and his hon Friends supporting us as we put forward the proposals and the legislation for establishing High Speed 2, which will bring so much benefit not only to England, but to Scotland and Wales.	2013-04-25b.994.5	Is the Minister aware that every year there is no high-speed rail connection between south and central England and Scotland is a year when both economies underperform? Recent studies at the Martin Prosperity Institute at the University of Toronto have identified that two of the world’s 40 co-called mega-regions are in the United Kingdom and that good, fast rail connections would benefit both. When will a date be set for that key infrastructure, as I am particularly keen that England should keep up with Scotland after we become independent?	2013-04-25b.994.4	person/12004	person/10079	False	2013-04-25	cameron	False	False	0	Transport	Transport	High Speed 2	0	scottish-national-party	False	False	conservative	True	False
2013-04-25.4.3	As my right hon Friend the Secretary of State announced in his statement to the House on 26 March , the east coast main line will return to a franchise operation.	2013-04-25b.994.7	The private sector has a record of significant investment and innovation in our railways and of growing the numbers of people using them. When does the Minister expect the east coast main line to return to the private sector?	2013-04-25b.994.6	person/24758	person/10079	False	2013-04-25	cameron	False	False	0	Transport	Transport	High Speed 2	0	conservative	True	False	conservative	True	False
2013-04-25.4.4	Notwithstanding the hon Gentleman’s cry, that was, of course, the intended policy of the previous Labour Secretary of State and the previous Labour Minister for Transport. We anticipate that the line will return to a franchise operation by February 2015.	2013-04-25b.995.1	Scandalous!	2013-04-25b.995.0	person/24919	person/10079	False	2013-04-25	cameron	False	False	0	Transport	Transport	High Speed 2	0	labour	False	True	conservative	True	False
2013-04-25.4.5	I am afraid that the premise of the shadow Secretary of State’s question is factually incorrect and misguided. The reason why we are moving the east coast main line back to a franchise is exactly the same— [ Interruption. ] The hon Lady should stop chuntering.	2013-04-25b.995.3	Will the Minister explain why he has chosen to prioritise a completely unnecessary and costly competition for the east coast main line rail franchise, which will also require him to waste taxpayers’ money on expensive extensions to other contracts, some for as long as four years?	2013-04-25b.995.2	person/10183	person/10079	False	2013-04-25	cameron	False	False	0	Transport	Transport	High Speed 2	0	labour	False	True	conservative	True	False
2013-04-25.4.6	"I am answering the question. The reason why we are moving the line back to a franchise is exactly the same as why the shadow Secretary of State’s right honourable friend Lord Adonis was going to do it when he said:
“I do not believe that it would be in the public interest for us to have a nationalised train operating company indefinitely”.—[ Official Report, House of Lords, 1 July 2009; Vol. 712, c. 232 .]
Nor do we, and that is why we are ending it."	2013-04-25b.995.5	Answer the question.	2013-04-25b.995.4	person/10534	person/10079	False	2013-04-25	cameron	False	False	0	Transport	Transport	High Speed 2	0	labour	False	True	conservative	True	False
2013-04-25.4.7	I sometimes wonder which world the shadow Secretary of State lives in. If she would just do us all a favour and listen for one minute, I will offer her an explanation. First, the premium that the east coast main line pays to the Treasury is less than that paid by the west coast main line. Secondly, if the hon Lady looks at reliability over the latest four-week period, she will see that the east coast main line is the worst of the 19 operators. Thirdly, we have found that the operator did a reasonable job in difficult circumstances when it had to take over the direct operation, but that it has now reached a plateau. Fourthly, yes, there will be taxpayers’ money involved in investing in the east coast main line, but, more importantly, the involvement of the private sector means that we can increase, over and above the taxpayers’ money, the money that can be invested in enhancing and improving the service for passengers.	2013-04-25b.995.7	It does not sound like the Minister actually knows what is happening on the east coast main line: 3 million more seats, best ever punctuality, lowest taxpayer subsidy, £40 million of extra profit invested and £800 million returned to the taxpayer. He should stop talking it down. Will he confirm that all of the planned east coast upgrade—all the investment that his hon and right hon Friends claim is necessary—will be paid for by the taxpayer? None of this investment is dependent on privatisation. The fact is that private train companies now receive more from the taxpayer each year than they pay back in, so why is he doing this?	2013-04-25b.995.6	person/10183	person/10079	False	2013-04-25	cameron	False	False	0	Transport	Transport	High Speed 2	0	labour	False	True	conservative	True	False
2013-04-25.5.0	I always try to provide leadership, Mr Speaker. I fully understand the valid point that the hon Lady makes, but there are consideration problems with her proposition. HS2 Ltd did consider whether Stratford should be the primary terminus for HS2 services and others. Its advice was that locating the principal HS2 terminus outside central London would not meet the needs of the majority of the passengers who will use the service or make best use of the wider London transport network. There would also be physical problems with the need to build an additional 10 platforms, given the geographic size of the site at Stratford.	2013-04-25b.996.4	I thank the Minister for that answer. Following about £1 billion-worth of investment, Stratford has an international train station but, sadly, it currently has no stopping international trains. Given that investment, Stratford should surely be a transport hub, fully interconnecting HS1, HS2, Crossrail 1 and Crossrail 2 with domestic and underground services. That would not only provide superb interconnectivity, but relieve stress on central London terminals. Will the Minister provide leadership?	2013-04-25b.996.3	person/11921	person/10079	True	2013-04-25	cameron	False	False	0	Transport	Transport	High Speed 2	0	labour	False	True	conservative	True	False
2013-04-25.5.1	"My hon Friend raises a very interesting point. As you will know as a politician yourself, Mr Speaker, if one makes promises, they must have some validity and credibility, and one must have the ability to fund them. As my hon Friend rightly said, the UKIP manifesto at the last election, which you probably read more than most of us, Mr Speaker, stated that it would:
“Invest in three new 200mph plus high-speed rail lines including a new line between London and Newcastle with a spur to Manchester, a London-Bristol-Exeter line and a linking route via Birmingham”.
It really is extraordinary—"	2013-04-25b.996.6	My concerns about HS2 will come as no surprise to my right hon Friend, but is he surprised at the concerns of UKIP, which, quite apart from believing that every last Bulgarian and Romanian is about to hitchhike their way to London, is opposed to HS2, whereas in 2010 it did not support just one high-speed line, but three?	2013-04-25b.996.5	person/24747	person/10079	False	2013-04-25	cameron	False	False	0	Transport	Transport	High Speed 2	1	conservative	True	False	conservative	True	False
2013-04-25.5.2	As the hon Lady knows, Crossrail 2 is the responsibility of the Mayor of London because it is a devolved matter. However, I accept that there is a knock-on effect for other rail services that are wholly the responsibility of the DFT. The Mayor of London announced recently that there will be a full consultation process. We await that and look forward to seeing any business case or justification. Those matters will be considered in due course, but we have to go through the due processes first.	2013-04-25b.997.1	There is a growing view that by the time the second phase of HS2 is complete, Crossrail 2 will be essential to cope with the additional passengers travelling through Euston station. Is the Minister content that last week’s revised plan for Euston addresses that problem, or will the DFT now take the sensible step of assessing fully the case for Crossrail 2?	2013-04-25b.997.0	person/24774	person/10079	False	2013-04-25	cameron	False	False	0	Transport	Transport	High Speed 2	0	labour	False	True	conservative	True	False
2013-04-25.5.3	I strongly believe that there is an overwhelming case for high-speed rail in this country. Indeed, I would go further and say that we cannot afford not to have high-speed rail. I regret, as much as I suspect the hon Gentleman does, going by his question, the length of time that it takes to establish any major project in this country, because it is not in the country’s best interests. However, it is certainly in the national interest to press ahead with a high-speed rail network throughout the country.	2013-04-25b.997.3	I was sentenced to two years on the Crossrail Bill Committee. HS2 is jam tomorrow; Crossrail is £6 billion now. Isn’t enough money spent on London proportionately at the moment?	2013-04-25b.997.2	person/11174	person/10079	False	2013-04-25	cameron	False	False	0	Transport	Transport	High Speed 2	0	liberal-democrat	False	False	conservative	True	False
2013-04-25.6.0	"I, too, regularly see those signs, and one must wonder why we are seeing such signs around Derby city at a time when the council is saying that it
does not have enough money for other essential services, and when it has just increased council tax. That is unlike Derbyshire county council, which also serves my hon Friend’s constituency but has had a 0% rise in council tax. That is an important message for the people of Derbyshire about where money is being spent."	2013-04-25b.997.8	I thank my right hon Friend for that answer. On a recent visit to Vietnam, I noted that the communist Government there put up propaganda signs all over the place. Similarly, Derby city council puts up signs showing anti-Government propaganda. Does my right hon Friend agree that that is a terrible waste of taxpayers’ money?	2013-04-25b.997.7	person/24821	person/10397	True	2013-04-25	cameron	False	False	0	Transport	Transport	Road Signs	0	conservative	True	False	conservative	True	False
2013-04-25.7.0	Take-up is in line with our anticipation, and as is always the case with new technology, the graph shows a slow start and a rapid increase thereafter. We are seeing more rapid charging points established across the country, including by the private sector which is showing a healthy and very welcome appetite to install such points.	2013-04-25b.998.4	The take-up of electric vehicles is accelerating but from low initial levels. Among those grants, would the Minister consider support for a national rapid charging network to encourage the transition to electric vehicles by motorists?	2013-04-25b.998.3	person/24865	person/10022	True	2013-04-25	cameron	False	False	0	Transport	Transport	Electric Vehicles	0	liberal-democrat	False	False	liberal-democrat	False	False
2013-04-25.8.0	I entirely agree with my hon Friend that there is pressure on the existing line. It is very full up during many of the peak hours, and that also affects train performance on that line, which I know he is concerned about. I certainly think there is a case for looking at capacity issues in a novel way between London and the south coast, and the Secretary of State and I hope to take that matter forward in due course.	2013-04-25b.998.9	Does the Minister agree with me and many other people in Brighton and Hove that the only sustainable solution for increased capacity is to build a second line?	2013-04-25b.998.8	person/24900	person/10022	True	2013-04-25	cameron	False	False	0	Transport	Transport	Rail Links (London/South Coast)	0	conservative	True	False	liberal-democrat	False	False
2013-04-25.9.0	I am obviously willing to hear any representations about the managed motorway scheme that we are progressing. We have found that where we have managed motorways, we have a better flow of traffic and safer statistics overall for the use of that particular road. These are important matters and I am more than happy to discuss the issue with the hon Lady. I assure her that we are trying to increase capacity for her constituents and other people who use that very important motorway.	2013-04-25b.999.4	The Highways Agency proposes to expand its managed motorways programme so that the hard shoulder between junctions 32 and 35A of the M1 will be used as a permanent traffic lane, with the scheme running 24 hours rather than at peak congestion times, as other schemes do. Does the Minister share my concern, and that of local authorities, South Yorkshire safer roads campaign, and South Yorkshire police, that that proposal, especially at 80 miles per hour, will create a real safety issue?	2013-04-25b.999.3	person/25168	person/10397	True	2013-04-25	cameron	False	False	0	Transport	Transport	Motorway Speed Limit	0	labour	False	True	conservative	True	False
2013-04-25.9.1	My hon Friend makes one of the many arguments for an increase. The 70 mph limit was set in 1965, and it is fair to say that, since then, there has been a great improvement overall in road safety, but I want to look at all those issues.	2013-04-25b.999.6	But does the Secretary of State agree that retaining a 70 mph limit on our motorways and not strictly enforcing it risks bringing the law into disrepute, and that it would be far better to have an 80 mph limit that is enforced?	2013-04-25b.999.5	person/24877	person/10397	False	2013-04-25	cameron	False	False	0	Transport	Transport	Motorway Speed Limit	0	conservative	True	False	conservative	True	False
2013-04-25.9.2	As I said in the replies I have just given, I am not ruling that out—I am looking at it. The hon Gentleman makes important arguments that go the other way. It is not a straightforward issue.	2013-04-25b.999.8	The human cost in lives, the economic cost of infrastructure changes and the environmental impact of carbon emissions are surely all good enough reasons to rule out once and for all any increase in the speed limit.	2013-04-25b.999.7	person/11707	person/10397	False	2013-04-25	cameron	False	False	0	Transport	Transport	Motorway Speed Limit	0	liberal-democrat	False	False	conservative	True	False
2013-04-25.10.0	Recent research by the Association of Train Operating Companies shows that the number of rail journeys in and around Birmingham has increased by more than 20% in the past five years. It is one of 14 cities to record double-digit growth. In a way, I am not surprised to hear of the problems that that is causing for my hon Friend’s constituents, and I am more than happy to meet him and Centro to discuss the matter.	2013-04-25b.1000.2	Rowley Regis station in my constituency provides a vital link for commuters into Birmingham and the surrounding area, but the car parking facilities at the station have reached capacity. Will the Secretary of State meet me and Centro representatives to push forward on the vital project to expand car parking facilities so that commuters do not have to park on residential streets?	2013-04-25b.1000.1	person/24855	person/10397	True	2013-04-25	cameron	False	False	0	Transport	Transport	Train Stations	0	conservative	True	False	conservative	True	False
2013-04-25.10.1	That is obviously an ongoing, regular discussion I have with Network Rail. I will visit Plymouth in the next few weeks. That is one of the things I will look at and, subsequently, discuss with Network Rail.	2013-04-25b.1000.4	High-quality transport gateways to our towns and cities are vital in supporting regeneration and growth. Plymouth is a case in point—Network Rail’s buildings there are appalling. Given that Network Rail says that it is more reactive than proactive, what discussions is the Secretary of State having with his colleagues in the Department for Business, Innovation and Skills and the Department for Communities and Local Government to encourage development, and to encourage Network Rail to take commercial advantage of some of its sites?	2013-04-25b.1000.3	person/11760	person/10397	False	2013-04-25	cameron	False	False	0	Transport	Transport	Train Stations	0	labour	False	True	conservative	True	False
2013-04-25.11.0	My hon Friend makes a very good point. It is important that we make proper use of all the infrastructure available, particularly in respect of bodies such as the Highways Agency. My understanding is that the agency makes details of the current fibre optic communication network available to any interested party, but following my hon Friend’s points, I will speak to the agency and see whether we can do more.	2013-04-25b.1001.1	I thank the Secretary of State for the money he has put in for the pinch-point between the A46 and the M5. In other A46 news, a local village has discovered that fibre optic cable runs along it, and has connected some of the local homes to it. Will the Secretary of State consider asking the Highways Agency to publish information on all roads on the network that have fibre optic cable along them?	2013-04-25b.1001.0	person/24785	person/10397	True	2013-04-25	cameron	False	True	0	Transport	Transport	Topical Questions	0	conservative	True	False	conservative	True	False
2013-04-25.11.1	We have seen a significant roll-out of smart ticketing, but I agree that it is more difficult for small local authority areas. The Department for Transport budget allocates £15 million to pick up on small bus operators in particular, to ensure that they are not left behind and to retain diversity of supply in the bus industry.	2013-04-25b.1001.3	What help are the Government giving to smaller local authorities away from metropolitan areas, to introduce smart ticketing to make bus journeys more convenient and cheaper, and to get more people on to buses?	2013-04-25b.1001.2	person/10029	person/10022	False	2013-04-25	cameron	False	True	0	Transport	Transport	Topical Questions	0	labour	False	True	liberal-democrat	False	False
2013-04-25.11.2	I met with the Mayor of London yesterday and had a wide-ranging discussion on many subjects relating to London and other areas. What I have always said is that in principle I have nothing against wider franchising, but I need to see that there is proper accountability. Discussions are ongoing.	2013-04-25b.1001.5	Will the Secretary of State update the House on any discussions he may have had with the Mayor of London with regard to suburban railway services in the south-east?	2013-04-25b.1001.4	person/24936	person/10397	False	2013-04-25	cameron	False	True	0	Transport	Transport	Topical Questions	0	conservative	True	False	conservative	True	False
2013-04-25.11.3	I will take that as one of many bids we will receive. I am very keen to invest in infrastructure for the long term, and various local authorities are putting forward a number of schemes. They will all be assessed and judged, and decisions will be made in light of the resources available.	2013-04-25b.1001.7	As we approach the spending review, will the Secretary of State give careful consideration to the need to secure funding for the extension of the Metrolink in Greater Manchester through Trafford Park in my constituency?	2013-04-25b.1001.6	person/24896	person/10397	False	2013-04-25	cameron	False	True	0	Transport	Transport	Topical Questions	0	labour	False	True	conservative	True	False
2013-04-25.11.4	As my hon Friend says, there is considerable interest in upgrading the rolling stock in East Anglia, and of course I have a particular interest too. My ministerial colleagues—I stress that—are currently considering what might be included in the specification for the interim franchise that will run to 2016, and our priority is, as always, improving passenger satisfaction as well as obtaining value for money for the taxpayer.	2013-04-25b.1002.0	"The Minister and the Secretary of State will know that the world’s largest financial centre is connected by the great eastern main line to some of the leading centres of research and development in the country, yet commuters and travellers can expect to use rolling stock that was unsuitable for travellers on the west
coast main line 10 years ago. The Government have invested heavily in infrastructure. When will they be able to invest in rolling stock, too?"	2013-04-25b.1001.8	person/24922	person/10079	False	2013-04-25	cameron	False	True	0	Transport	Transport	Topical Questions	0	conservative	True	False	conservative	True	False
2013-04-25.11.5	I am sorry that the hon Gentleman seems to be questioning this. People do inflate figures. I believe that the figures, with which I have been very open with the House, remain as the figures. I believe the changes that HS2 will bring—the first new railway line built north of London in 120 years—will provide an important impetus for economic growth for the United Kingdom.	2013-04-25b.1002.2	May I press the Secretary of State to provide me some evidence? I started off as a supporter of HS2. I attended a seminar in this House this week that predicted that it would cost £50 billion. What is the evidence that this will be a good investment for the towns and cities of the midlands and the north?	2013-04-25b.1002.1	person/10534	person/10397	False	2013-04-25	cameron	False	True	0	Transport	Transport	Topical Questions	0	labour	False	True	conservative	True	False
2013-04-25.11.6	I thank my hon Friend for that question. She will know that the criteria for pinch-point funds were set out with regard to the first three rounds. They fall under a certain financial limit and are completed by March 2015. We are in discussions on how further tranches will work in terms of the extension of the date of completion. I am convinced that given the record of the A64—one of the criteria is safety—it will be looked on favourably.	2013-04-25b.1002.4	The A64 is an extremely dangerous and highly congested road serving businesses along the route right through Thirsk and Malton between York, Filey and Scarborough. Will it qualify for a pinch-point scheme, and what other criteria will it need to meet?	2013-04-25b.1002.3	person/10389	person/11927	False	2013-04-25	cameron	False	True	0	Transport	Transport	Topical Questions	0	conservative	True	False	conservative	True	False
2013-04-25.11.7	I point the hon Gentleman to what was said by the last Labour Transport Secretary, the right hon Member for Tooting (Sadiq Khan) who now sits on the Opposition Front Bench. It is worth pointing out that National Express paid £185 million in 2007-08, £145 million in 2008-09 and £8 million in 2009-10, which is when the franchise ended. The way that the track excess charges were calculated was then changed, so direct comparisons are not valid.	2013-04-25b.1002.6	The east coast main line has returned £640 million to the public purse since 2009. Sadly, private ownership has failed the travelling public of the east coast franchise. What possible public benefit can be gained by another wasteful and expensive round of refranchising, when east coast is already where the vast majority of the public want it, in public ownership?	2013-04-25b.1002.5	person/24919	person/10397	False	2013-04-25	cameron	False	True	0	Transport	Transport	Topical Questions	0	labour	False	True	conservative	True	False
2013-04-25.11.8	Yes, I do. HS2 Ltd’s policy is to reply substantively to all letters from Members within 20 working days. It is unfortunate that my hon Friend did not receive a reply to his letter. I have been informed by HS2 Ltd that a response and an apology have now been issued and that its procedures for handling correspondence with hon Members have been looked at again to ensure that this sort of problem does not arise.	2013-04-25b.1003.1	My right hon Friend has been exceptionally communicative and has taken the time to discuss HS2 and the route with the constituencies affected, but that is in stark contrast to HS2 Ltd, which still has not responded to a letter I sent it on 22 February . Does he agree that a Government agency, such as HS2 Ltd, should at the very least be engaging more proactively with Members of Parliament?	2013-04-25b.1003.0	person/24893	person/10079	False	2013-04-25	cameron	False	True	0	Transport	Transport	Topical Questions	0	conservative	True	False	conservative	True	False
2013-04-25.11.9	Sadly, bus fares have been rising above inflation for many decades, including throughout the Labour Government, from 1997 to 2010, although some of these bus fares are determined locally by support from local authorities, so the picture varies across the country. The good news, however, is that overall bus mileage is holding up. In fact, last year saw a record 4.7 billion bus journeys, the highest since deregulation.	2013-04-25b.1003.3	An investigation by the Liverpool Echo last month discovered that the cost of catching a bus in Merseyside has risen by two and a half times the rate of inflation since privatisation under the Thatcher Government. The cost of public transport in Merseyside is a barrier to employment and makes the labour market less flexible. Will the Minister congratulate the Echo on its work and tell us what he proposes to do about it?	2013-04-25b.1003.2	person/24897	person/10022	False	2013-04-25	cameron	False	True	0	Transport	Transport	Topical Questions	0	labour	False	True	liberal-democrat	False	False
2013-04-25.11.10	I thank my hon Friend for that question. It would be premature at this stage to give the sort of assurances he wants, because it is part and parcel of the whole issue of capacity in the south-east and so is a matter for the Davies commission as part its wider inquiry into the future of airports and capacity.	2013-04-25b.1003.5	Many of my constituents work in and use both Heathrow and Gatwick airports, which is one reason I would firmly support the expansion of both. We are awaiting Howard Davies’s report into Heathrow expansion, but would the Minister consider his Department’s investigating the feasibility of a superfast maglev line, such as that seen in Shanghai, to link these two essential airports?	2013-04-25b.1003.4	person/24765	person/10079	False	2013-04-25	cameron	False	True	0	Transport	Transport	Topical Questions	0	conservative	True	False	conservative	True	False
2013-04-25.11.11	"The evidence was supported by the fact that we have seen huge growth in the railways since privatisation 20 years ago. Since then, there have
been 13 years of Labour Government, and they did not reverse it—in fact, they enhanced and pushed forward the franchising. The last Labour Secretary of State said that franchising was a good thing. I believe he was right and that passengers benefit from it."	2013-04-25b.1003.7	In answer to an earlier question from my hon Friend the Member for Rotherham (Sarah Champion) , the Secretary of State said that he made decisions based on evidence. Why is that not being applied in relation to the east coast franchising, given that we have had two failures of the private sector and now experience of a good service?	2013-04-25b.1003.6	person/24763	person/10397	False	2013-04-25	cameron	False	True	0	Transport	Transport	Topical Questions	0	labour	False	True	conservative	True	False
2013-04-25.11.12	I think that my hon Friend lives closer to the Little Eaton island and I to the Markeaton island, so we both know of the regular delays on that very important road. On the pinch-point funds, I am pleased that we will see some improvements this month—as she will know, work has already started on preparing the site for those improvements. I have met the leader of Derby city council, and I know that my hon Friend has met the Roads Minister, my hon Friend the Member for Wimbledon (Stephen Hammond) . We are looking at this issue, but it is a very big scheme.	2013-04-25b.1004.1	Will my right hon Friend update the House on the dreadful congestion on the A38, particularly around the Markeaton and Little Eaton roundabouts in my constituency? It is causing misery to my constituents and Derbyshire residents.	2013-04-25b.1004.0	person/24821	person/10397	False	2013-04-25	cameron	False	True	0	Transport	Transport	Topical Questions	0	conservative	True	False	conservative	True	False
2013-04-25.11.13	I am pleased that the hon Gentleman is calling Lord Adonis in support; other people were attacking what he did when he was Secretary of State. I am aware of the report and was in the north-east a few months ago. I am happy to meet the hon Gentleman and discuss some of the important points within that report.	2013-04-25b.1004.3	Two weeks ago, Lord Adonis published a report on the north-east local enterprise partnerships suggesting that political consideration should be given to the extension of the Tyne and Wear metro into south-east Northumberland. Will the Secretary of State agree to meet me and interested parties to discuss that possibility and other possibilities for railway links from south-east Northumberland into the cities of the north-east?	2013-04-25b.1004.2	person/24963	person/10397	False	2013-04-25	cameron	False	True	0	Transport	Transport	Topical Questions	0	labour	False	True	conservative	True	False
2013-04-25.12.0	The House will understand that any House business committee would need to add value to our existing processes. I hope that my right hon Friend and others across the House will recognise that we have made substantial progress in that direction already in this Parliament, not least through the creation of the Back Bench Business Committee. I want to make sure that we build on that and that it is not compromised, while meeting the requirement for responsive and effective business management and recognising—as the Wright Committee did—the opportunity for the Government to secure their legislative programme.	2013-04-25b.1005.0	"Both coalition parties have a commitment to transfer more power over business from the Executive to Members of the House of Commons. Given that we made a commitment in the coalition agreement that this
should happen by the third year of the Parliament, may I have a guarantee that, in this year—2013—and in the next, and third Session, that will be done?"	2013-04-25b.1004.9	person/10298	person/10349	True	2013-04-25	cameron	False	False	0	Cabinet Office	Leader Of The House	House Business Committee	0	liberal-democrat	False	False	conservative	True	False
2013-04-25.12.1	The hon Gentleman is wrong in his implication. As I said in my previous answer to my right hon Friend the Member for Bermondsey and Old Southwark (Simon Hughes) , I am considering these proposals, discussing them with colleagues and looking at the practical issues. When I visited the Scottish Parliament during the February recess, I saw in its parliamentary bureau what is to all intents and purposes a House business committee. When one looks at how that works, Back Bench Members in this House already have considerably more influence and control over the scope of debate than Members of the Scottish Parliament. It is not about creating a thing with a title; it is about delivering the objective.	2013-04-25b.1005.2	I am sure that the whole House is overwhelmed to hear that one member of the Cabinet is interested in the views of Select Committees; perhaps the Leader of the House could have a word with the Secretary of State for Education about the merits of that. This is yet another handbrake turn and broken promise by the coalition. What is the delay? The deputy leader of the Liberal Democrats supports it and the Government Chief Whip is a vocal supporter of a House business committee, so who is holding it up?	2013-04-25b.1005.1	person/24730	person/10349	False	2013-04-25	cameron	False	False	0	Cabinet Office	Leader Of The House	House Business Committee	0	labour	False	True	conservative	True	False
2013-04-25.12.2	My hon Friend is making assumptions about the character of a House business committee based on the Wright Committee recommendations, which are being considered by the Political and Constitutional Reform Committee, to which I am sure he will be giving his views. It is important to recognise that among the evidence that the Committee has already received is evidence about the impracticality of implementing the Wright Committee recommendations as first set out, not least because we have already made progress in the Back Bench Business Committee.	2013-04-25b.1005.4	A House business committee would timetable business in this House. Were there to be a rule that it must facilitate Government business—and given that its make-up is likely to reflect the balance of parties in this place, that it was a firm part of the coalition agreement when other things were dropped, and that we have had three years to sort it out—should there not be a firm commitment in the Queen’s Speech on 8 May ?	2013-04-25b.1005.3	person/11661	person/10349	False	2013-04-25	cameron	False	False	0	Cabinet Office	Leader Of The House	House Business Committee	0	conservative	True	False	conservative	True	False
